CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
5202830792c1,oai-ausf,0.22%,19.18MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.38MiB/31.09GiB,0.07%,244kB/378kB,0B/0B,11
578fdb9b6717,oai-smf,0.04%,21.33MiB/31.09GiB,0.07%,106kB/162kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.03%,20.03MiB/31.09GiB,0.06%,691kB/662kB,0B/0B,15
7218321e4e90,oai-udm,0.20%,19.25MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.3MiB/31.09GiB,0.13%,4.78MB/2.28MB,0B/0B,1
ae395bc92632,oai-nrf,0.28%,18.94MiB/31.09GiB,0.06%,166kB/68kB,0B/0B,7
e915d098e124,mysql,0.13%,405.3MiB/31.09GiB,1.27%,1.66MB/4.26MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.96MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.29%,46.41MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,153.91%,764.2MiB/31.09GiB,2.40%,58.4MB/59.6MB,298MB/571MB,54
a89bf687d13c,r_agent,0.65%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.20%,19.65MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.23%,19.2MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.49MiB/31.09GiB,0.07%,245kB/382kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.42MiB/31.09GiB,0.07%,106kB/162kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.02%,20.06MiB/31.09GiB,0.06%,691kB/662kB,0B/0B,15
7218321e4e90,oai-udm,0.17%,19.3MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.31MiB/31.09GiB,0.13%,4.83MB/2.31MB,0B/0B,1
ae395bc92632,oai-nrf,0.19%,19.07MiB/31.09GiB,0.06%,166kB/68kB,0B/0B,7
e915d098e124,mysql,0.11%,405.3MiB/31.09GiB,1.27%,1.68MB/4.3MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.98MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.32%,46.77MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,4
83d0496cd3f3,nms-front-app,0.00%,27.9MiB/31.09GiB,0.09%,33.5kB/12.2kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,155.42%,764.2MiB/31.09GiB,2.40%,58.7MB/59.8MB,298MB/573MB,54
a89bf687d13c,r_agent,1.28%,140.2MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.31%,19.6MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.23%,19.22MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.49MiB/31.09GiB,0.07%,246kB/384kB,0B/0B,11
578fdb9b6717,oai-smf,0.01%,21.43MiB/31.09GiB,0.07%,106kB/164kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.12MiB/31.09GiB,0.06%,692kB/663kB,0B/0B,15
7218321e4e90,oai-udm,0.22%,19.32MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.34MiB/31.09GiB,0.13%,4.86MB/2.33MB,0B/0B,1
ae395bc92632,oai-nrf,0.26%,19.11MiB/31.09GiB,0.06%,169kB/68.7kB,0B/0B,7
e915d098e124,mysql,0.14%,405.3MiB/31.09GiB,1.27%,1.69MB/4.33MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.99MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.26%,46.79MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,3
83d0496cd3f3,nms-front-app,0.01%,27.96MiB/31.09GiB,0.09%,33.8kB/12.4kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,157.79%,764.2MiB/31.09GiB,2.40%,58.8MB/59.9MB,298MB/575MB,54
a89bf687d13c,r_agent,0.81%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.23%,19.6MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.22%,19.22MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.35MiB/31.09GiB,0.07%,247kB/388kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.43MiB/31.09GiB,0.07%,107kB/166kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.01%,20.12MiB/31.09GiB,0.06%,692kB/664kB,0B/0B,15
7218321e4e90,oai-udm,0.24%,19.32MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.32%,40.34MiB/31.09GiB,0.13%,4.92MB/2.35MB,0B/0B,1
ae395bc92632,oai-nrf,0.21%,19.11MiB/31.09GiB,0.06%,171kB/69.5kB,0B/0B,7
e915d098e124,mysql,0.44%,405.3MiB/31.09GiB,1.27%,1.71MB/4.38MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,12.99MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,2.40%,47.25MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,7
83d0496cd3f3,nms-front-app,0.00%,27.97MiB/31.09GiB,0.09%,34kB/12.5kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,152.40%,764.2MiB/31.09GiB,2.40%,59MB/60.1MB,298MB/578MB,54
a89bf687d13c,r_agent,0.82%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.20%,19.3MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.17%,19.23MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.01%,22.16MiB/31.09GiB,0.07%,248kB/390kB,0B/0B,11
578fdb9b6717,oai-smf,0.04%,21.43MiB/31.09GiB,0.07%,107kB/168kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.03%,20.19MiB/31.09GiB,0.06%,693kB/665kB,0B/0B,15
7218321e4e90,oai-udm,0.21%,19.39MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.35MiB/31.09GiB,0.13%,4.95MB/2.37MB,0B/0B,1
ae395bc92632,oai-nrf,0.34%,19.1MiB/31.09GiB,0.06%,173kB/70.2kB,0B/0B,7
e915d098e124,mysql,0.16%,405.3MiB/31.09GiB,1.27%,1.72MB/4.4MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,13.02MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.29%,46.8MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,3
83d0496cd3f3,nms-front-app,0.00%,27.97MiB/31.09GiB,0.09%,34.1kB/12.5kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,171.03%,764.2MiB/31.09GiB,2.40%,59.2MB/60.3MB,298MB/580MB,54
a89bf687d13c,r_agent,0.49%,140.1MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.21%,19.3MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.16%,19.28MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.19MiB/31.09GiB,0.07%,249kB/394kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.45MiB/31.09GiB,0.07%,107kB/168kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.18MiB/31.09GiB,0.06%,693kB/665kB,0B/0B,15
7218321e4e90,oai-udm,0.19%,19.4MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.31%,40.36MiB/31.09GiB,0.13%,5MB/2.39MB,0B/0B,1
ae395bc92632,oai-nrf,0.23%,19.13MiB/31.09GiB,0.06%,173kB/70.2kB,0B/0B,7
e915d098e124,mysql,0.13%,405.3MiB/31.09GiB,1.27%,1.74MB/4.45MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,13.02MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.57%,46.72MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,5
83d0496cd3f3,nms-front-app,0.00%,27.97MiB/31.09GiB,0.09%,34.1kB/12.5kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,162.19%,764.3MiB/31.09GiB,2.40%,59.4MB/60.5MB,298MB/582MB,54
a89bf687d13c,r_agent,0.95%,140.1MiB/31.09GiB,0.44%,0B/0B,58MB/0B,50
ef3f5b7d89cf,oai-udr,0.42%,19.35MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.34%,19.39MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.22MiB/31.09GiB,0.07%,254kB/399kB,0B/0B,11
578fdb9b6717,oai-smf,0.01%,21.48MiB/31.09GiB,0.07%,110kB/174kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.01%,20.2MiB/31.09GiB,0.06%,707kB/678kB,0B/0B,15
7218321e4e90,oai-udm,0.36%,19.42MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.36MiB/31.09GiB,0.13%,5.03MB/2.41MB,0B/0B,1
ae395bc92632,oai-nrf,0.25%,19.22MiB/31.09GiB,0.06%,176kB/70.9kB,0B/0B,7
e915d098e124,mysql,0.27%,405.3MiB/31.09GiB,1.27%,1.75MB/4.48MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,13.05MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.45%,46.59MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,3
83d0496cd3f3,nms-front-app,0.00%,27.97MiB/31.09GiB,0.09%,34.1kB/12.5kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,183.33%,764.3MiB/31.09GiB,2.40%,59.6MB/60.7MB,298MB/584MB,54
a89bf687d13c,r_agent,0.69%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.40%,19.35MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.39%,19.39MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.17%,22.24MiB/31.09GiB,0.07%,262kB/408kB,0B/0B,11
578fdb9b6717,oai-smf,0.14%,21.49MiB/31.09GiB,0.07%,115kB/182kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.01%,20.21MiB/31.09GiB,0.06%,720kB/687kB,0B/0B,15
7218321e4e90,oai-udm,0.35%,19.42MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.36MiB/31.09GiB,0.13%,5.08MB/2.43MB,0B/0B,1
ae395bc92632,oai-nrf,0.41%,19.22MiB/31.09GiB,0.06%,178kB/71.7kB,0B/0B,7
e915d098e124,mysql,0.31%,405.3MiB/31.09GiB,1.27%,1.77MB/4.52MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,13.05MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.47%,46.99MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,5
83d0496cd3f3,nms-front-app,0.00%,27.97MiB/31.09GiB,0.09%,34.1kB/12.5kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,171.11%,764.3MiB/31.09GiB,2.40%,59.8MB/60.9MB,298MB/586MB,54
a89bf687d13c,r_agent,0.65%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.19%,19.37MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.17%,19.43MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.16MiB/31.09GiB,0.07%,263kB/410kB,0B/0B,11
578fdb9b6717,oai-smf,0.05%,21.51MiB/31.09GiB,0.07%,115kB/184kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.03%,20.37MiB/31.09GiB,0.06%,721kB/687kB,0B/0B,15
7218321e4e90,oai-udm,0.20%,19.46MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.37MiB/31.09GiB,0.13%,5.12MB/2.45MB,0B/0B,1
ae395bc92632,oai-nrf,0.27%,18.95MiB/31.09GiB,0.06%,181kB/72.4kB,0B/0B,7
e915d098e124,mysql,0.19%,405.3MiB/31.09GiB,1.27%,1.78MB/4.55MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,13.11MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.19%,46.65MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.00%,27.98MiB/31.09GiB,0.09%,34.2kB/12.6kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,145.77%,764.3MiB/31.09GiB,2.40%,60MB/61.1MB,298MB/588MB,54
a89bf687d13c,r_agent,0.41%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.14%,19.45MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.16%,19.26MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.19MiB/31.09GiB,0.07%,264kB/414kB,0B/0B,11
578fdb9b6717,oai-smf,0.00%,21.51MiB/31.09GiB,0.07%,115kB/184kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.41MiB/31.09GiB,0.06%,721kB/687kB,0B/0B,15
7218321e4e90,oai-udm,0.14%,19.54MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.27%,40.38MiB/31.09GiB,0.13%,5.17MB/2.47MB,0B/0B,1
ae395bc92632,oai-nrf,0.16%,18.91MiB/31.09GiB,0.06%,181kB/72.4kB,0B/0B,7
e915d098e124,mysql,0.47%,405.3MiB/31.09GiB,1.27%,1.79MB/4.59MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,13.14MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.51%,46.56MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,1
83d0496cd3f3,nms-front-app,0.01%,28MiB/31.09GiB,0.09%,34.5kB/12.8kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,150.53%,764.4MiB/31.09GiB,2.40%,60.2MB/61.3MB,298MB/590MB,54
a89bf687d13c,r_agent,0.67%,140MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
ef3f5b7d89cf,oai-udr,0.18%,19.48MiB/31.09GiB,0.06%,246kB/107kB,0B/0B,7
5202830792c1,oai-ausf,0.15%,19.26MiB/31.09GiB,0.06%,69.9kB/55.4kB,0B/0B,7
b6700381562a,oai-amf,0.00%,22.27MiB/31.09GiB,0.07%,265kB/416kB,0B/0B,11
578fdb9b6717,oai-smf,0.01%,21.37MiB/31.09GiB,0.07%,116kB/186kB,0B/0B,13
164ab8e58687,oai-spgwu-tiny,0.00%,20.56MiB/31.09GiB,0.06%,721kB/688kB,0B/0B,15
7218321e4e90,oai-udm,0.16%,19.57MiB/31.09GiB,0.06%,98.9kB/88.3kB,0B/0B,7
125fb38de96f,cn-agent,0.01%,40.47MiB/31.09GiB,0.13%,5.2MB/2.49MB,0B/0B,1
ae395bc92632,oai-nrf,0.20%,18.93MiB/31.09GiB,0.06%,183kB/73.1kB,0B/0B,7
e915d098e124,mysql,0.17%,405.3MiB/31.09GiB,1.27%,1.81MB/4.62MB,201kB/289MB,40
b2bc12d8ebed,oai-ext-dn,0.00%,13.14MiB/31.09GiB,0.04%,15.1kB/0B,0B/0B,3
4359e12d5d64,nms-api-app,1.21%,46.89MiB/31.09GiB,0.15%,0B/0B,37.3MB/0B,3
83d0496cd3f3,nms-front-app,0.00%,28MiB/31.09GiB,0.09%,34.6kB/12.8kB,12.3MB/4.1kB,25
1d8edff61cb4,nms-db-sql,152.82%,764.4MiB/31.09GiB,2.40%,60.4MB/61.5MB,298MB/591MB,54
a89bf687d13c,r_agent,0.35%,140.1MiB/31.09GiB,0.44%,0B/0B,58MB/0B,49
